Source,Label,Target,Source_Node_Type,Target_Node_Type,Relation
Harrenhal_(Histories_%26_Lore),Season(s),Season_2,HistoriesNLore,Season,SeenOrMentioned
Harrenhal_(Histories_%26_Lore),Narrated by,Catelyn_Stark,HistoriesNLore,Person,Narratedby
Dragonstone_(Histories_%26_Lore),Season(s),Season_2,HistoriesNLore,Season,SeenOrMentioned
Dragonstone_(Histories_%26_Lore),Narrated by,Stannis_Baratheon,HistoriesNLore,Person,Narratedby
The_Free_Folk,Season(s),Season_2,HistoriesNLore,Season,SeenOrMentioned
The_Free_Folk,Narrated by,Ygritte,HistoriesNLore,Person,Narratedby
The_Alchemists%27_Guild,Season(s),Season_2,HistoriesNLore,Season,SeenOrMentioned
The_Alchemists%27_Guild,Narrated by,Hallyne,HistoriesNLore,Person,Narratedby
House_Clegane_(Histories_%26_Lore),Season(s),Season_2,HistoriesNLore,Season,SeenOrMentioned
House_Clegane_(Histories_%26_Lore),Narrated by,Sandor_Clegane,HistoriesNLore,Person,Narratedby
House_Greyjoy_(Histories_%26_Lore),Season(s),Season_2,HistoriesNLore,Season,SeenOrMentioned
House_Greyjoy_(Histories_%26_Lore),Narrated by,Theon_Greyjoy,HistoriesNLore,Person,Narratedby
House_Greyjoy_(Histories_%26_Lore),Narrated by,Yara_Greyjoy,HistoriesNLore,Person,Narratedby
House_Arryn_(Complete_Guide_to_Westeros),Season(s),Season_1,HistoriesNLore,Season,SeenOrMentioned
House_Arryn_(Complete_Guide_to_Westeros),Narrated by,Catelyn_Stark,HistoriesNLore,Person,Narratedby
House_Targaryen_(Complete_Guide_to_Westeros),Season(s),Season_1,HistoriesNLore,Season,SeenOrMentioned
House_Targaryen_(Complete_Guide_to_Westeros),Narrated by,Viserys_Targaryen,HistoriesNLore,Person,Narratedby
House_Lannister_(Complete_Guide_to_Westeros),Season(s),Season_1,HistoriesNLore,Season,SeenOrMentioned
House_Lannister_(Complete_Guide_to_Westeros),Narrated by,Tywin_Lannister,HistoriesNLore,Person,Narratedby
Robert%27s_Rebellion_(Complete_Guide_to_Westeros),Season(s),Season_1,HistoriesNLore,Season,SeenOrMentioned
Robert%27s_Rebellion_(Complete_Guide_to_Westeros),Narrated by,Robert_Baratheon,HistoriesNLore,Person,Narratedby
Robert%27s_Rebellion_(Complete_Guide_to_Westeros),Narrated by,Viserys_Targaryen,HistoriesNLore,Person,Narratedby
Valyria_and_the_Dragons,Season(s),Season_1,HistoriesNLore,Season,SeenOrMentioned
Valyria_and_the_Dragons,Narrated by,Viserys_Targaryen,HistoriesNLore,Person,Narratedby
House_Baratheon_(Complete_Guide_to_Westeros),Season(s),Season_1,HistoriesNLore,Season,SeenOrMentioned
House_Baratheon_(Complete_Guide_to_Westeros),Narrated by,Robert_Baratheon,HistoriesNLore,Person,Narratedby
Sam,Season(s),Season_3,Person,Season,SeenOrMentioned
Sam,Season(s),Season_4,Person,Season,SeenOrMentioned
Sam,Season(s),Season_5,Person,Season,SeenOrMentioned
Sam,Season(s),Season_6,Person,Season,SeenOrMentioned
Sam,Season(s),Season_7,Person,Season,SeenOrMentioned
Sam,Season(s),Season_8,Person,Season,SeenOrMentioned
Sam,First seen,Walk_of_Punishment,Person,Episode,SeenOrMentioned
Sam,Origin,Craster%27s_Keep,Person,Location,AssociatedLocation
Sam,Origin,Beyond_the_Wall,Person,Location,AssociatedLocation
Sam,Culture,Free_Folk,Person,PersonType,Culture
Sam,Father,Craster,Person,Person,Father
Sam,Father,Samwell_Tarly,Person,Person,Father
Sam,Mother,Gilly,Person,Person,Mother
Sam,Siblings,Gilly,Person,Person,Siblings
Kyra,Season(s),Season_5,Person,Season,SeenOrMentioned
Kyra,Mentioned in,"Unbowed,_Unbent,_Unbroken",Person,Episode,SeenOrMentioned
Kyra,Death,Ramsay_Bolton,Person,Person,Death
Kyra,Origin,The_Dreadfort,Person,Location,AssociatedLocation
Kyra,Allegiance,House_Bolton,Person,House,Allegiance
Kyra,Culture,Northmen,Person,PersonType,Culture
Kyra,Lovers,Ramsay_Bolton,Person,Person,Lovers
Fall_of_Moat_Cailin,Conflict,Ironborn_Invasion_of_the_North,Event,Event,Conflict
Fall_of_Moat_Cailin,Conflict,War_of_the_Five_Kings,Event,Event,Conflict
Fall_of_Moat_Cailin,Place,Moat_Cailin,Event,Location,Place
Fall_of_Moat_Cailin,Place,The_North,Event,Location,Place
First_Battle_of_Deepwood_Motte,Conflict,Ironborn_Invasion_of_the_North,Event,Event,Conflict
First_Battle_of_Deepwood_Motte,Conflict,War_of_the_Five_Kings,Event,Event,Conflict
First_Battle_of_Deepwood_Motte,Place,Deepwood_Motte,Event,Location,Place
First_Battle_of_Deepwood_Motte,Place,The_North,Event,Location,Place
Silverhill,Location,The_Westerlands,Location,Location,Location
Silverhill,Rulers,House_Serrett,Location,House,Rulers
Silverhill,Religion,Faith_of_the_Seven,Location,Organization,Religion
House_Serrett,Seat,Silverhill,House,Location,AssociatedLocation
House_Serrett,Region,The_Westerlands,House,Location,AssociatedLocation
House_Serrett,Allegiance,House_Lannister,House,House,Allegiance
House_Serrett,Religion,Faith_of_the_Seven,House,Organization,Religion
Crannogmen,Predecessor,First_Men,PersonType,PersonType,Predecessor
Crannogmen,Location,The_Neck,PersonType,Location,Location
Crannogmen,Ruler,House_Stark,PersonType,House,Ruler
Crannogmen,Ruler,House_Reed,PersonType,House,Ruler
Crannogmen,Religion,Old_Gods_of_the_Forest,PersonType,Organization,Religion
Merchant_captain,Season(s),Season_5,Person,Season,SeenOrMentioned
Merchant_captain,Appeared in,Sons_of_the_Harpy_(episode),Person,Episode,SeenOrMentioned
Merchant_captain,Death,Dorne,Person,Location,Death
Merchant_captain,Death,Obara_Sand,Person,Person,Death
Merchant_captain,Origin,Pentos,Person,Location,AssociatedLocation
Merchant_captain,Culture,Pentos,Person,Location,Culture
Sarella_Sand,Season(s),Season_4,Person,Season,SeenOrMentioned
Sarella_Sand,Mentioned in,First_of_His_Name,Person,Episode,SeenOrMentioned
Sarella_Sand,Allegiance,House_Martell,Person,House,Allegiance
Sarella_Sand,Culture,Dornishmen,Person,PersonType,Culture
Sarella_Sand,Father,Oberyn_Martell,Person,Person,Father
Sarella_Sand,Siblings,Obara_Sand,Person,Person,Siblings
Sarella_Sand,Siblings,Nymeria_Sand,Person,Person,Siblings
Sarella_Sand,Siblings,Tyene_Sand,Person,Person,Siblings
Sarella_Sand,Siblings,Elia_Sand,Person,Person,Siblings
Sarella_Sand,Siblings,Obella_Sand,Person,Person,Siblings
Sarella_Sand,Siblings,Dorea_Sand,Person,Person,Siblings
Sarella_Sand,Siblings,Loreza_Sand,Person,Person,Siblings
Loreza_Sand,Season(s),Season_4,Person,Season,SeenOrMentioned
Loreza_Sand,Mentioned in,First_of_His_Name,Person,Episode,SeenOrMentioned
Loreza_Sand,Allegiance,House_Martell,Person,House,Allegiance
Loreza_Sand,Culture,Dornishmen,Person,PersonType,Culture
Loreza_Sand,Father,Oberyn_Martell,Person,Person,Father
Loreza_Sand,Mother,Ellaria_Sand,Person,Person,Mother
Loreza_Sand,Siblings,Tyene_Sand,Person,Person,Siblings
Loreza_Sand,Siblings,Elia_Sand,Person,Person,Siblings
Loreza_Sand,Siblings,Obella_Sand,Person,Person,Siblings
Loreza_Sand,Siblings,Dorea_Sand,Person,Person,Siblings
Loreza_Sand,Siblings,Obara_Sand,Person,Person,Siblings
Loreza_Sand,Siblings,Nymeria_Sand,Person,Person,Siblings
Loreza_Sand,Siblings,Sarella_Sand,Person,Person,Siblings
Dorea_Sand,Season(s),Season_4,Person,Season,SeenOrMentioned
Dorea_Sand,Mentioned in,First_of_His_Name,Person,Episode,SeenOrMentioned
Dorea_Sand,Allegiance,House_Martell,Person,House,Allegiance
Dorea_Sand,Culture,Dornishmen,Person,PersonType,Culture
Dorea_Sand,Father,Oberyn_Martell,Person,Person,Father
Dorea_Sand,Mother,Ellaria_Sand,Person,Person,Mother
Dorea_Sand,Siblings,Tyene_Sand,Person,Person,Siblings
Dorea_Sand,Siblings,Elia_Sand,Person,Person,Siblings
Dorea_Sand,Siblings,Obella_Sand,Person,Person,Siblings
Dorea_Sand,Siblings,Loreza_Sand,Person,Person,Siblings
Dorea_Sand,Siblings,Obara_Sand,Person,Person,Siblings
Dorea_Sand,Siblings,Nymeria_Sand,Person,Person,Siblings
Dorea_Sand,Siblings,Sarella_Sand,Person,Person,Siblings
Obella_Sand,Season(s),Season_4,Person,Season,SeenOrMentioned
Obella_Sand,Mentioned in,First_of_His_Name,Person,Episode,SeenOrMentioned
Obella_Sand,Allegiance,House_Martell,Person,House,Allegiance
Obella_Sand,Culture,Dornishmen,Person,PersonType,Culture
Obella_Sand,Father,Oberyn_Martell,Person,Person,Father
Obella_Sand,Mother,Ellaria_Sand,Person,Person,Mother
Obella_Sand,Siblings,Tyene_Sand,Person,Person,Siblings
Obella_Sand,Siblings,Elia_Sand,Person,Person,Siblings
Obella_Sand,Siblings,Dorea_Sand,Person,Person,Siblings
Obella_Sand,Siblings,Loreza_Sand,Person,Person,Siblings
Obella_Sand,Siblings,Obara_Sand,Person,Person,Siblings
Obella_Sand,Siblings,Nymeria_Sand,Person,Person,Siblings
Obella_Sand,Siblings,Sarella_Sand,Person,Person,Siblings
Elia_Sand,Season(s),Season_4,Person,Season,SeenOrMentioned
Elia_Sand,Mentioned in,First_of_His_Name,Person,Episode,SeenOrMentioned
Elia_Sand,Allegiance,House_Martell,Person,House,Allegiance
Elia_Sand,Culture,Dornishmen,Person,PersonType,Culture
Elia_Sand,Father,Oberyn_Martell,Person,Person,Father
Elia_Sand,Mother,Ellaria_Sand,Person,Person,Mother
Elia_Sand,Siblings,Tyene_Sand,Person,Person,Siblings
Elia_Sand,Siblings,Obella_Sand,Person,Person,Siblings
Elia_Sand,Siblings,Dorea_Sand,Person,Person,Siblings
Elia_Sand,Siblings,Loreza_Sand,Person,Person,Siblings
Elia_Sand,Siblings,Obara_Sand,Person,Person,Siblings
Elia_Sand,Siblings,Nymeria_Sand,Person,Person,Siblings
Elia_Sand,Siblings,Sarella_Sand,Person,Person,Siblings
Brynden_Tully,Season(s),Season_3,Person,Season,SeenOrMentioned
Brynden_Tully,Season(s),Season_6,Person,Season,SeenOrMentioned
Brynden_Tully,First seen,Walk_of_Punishment,Person,Episode,SeenOrMentioned
Brynden_Tully,Last seen,No_One,Person,Episode,SeenOrMentioned
Brynden_Tully,Death,Riverrun,Person,Location,Death
Brynden_Tully,Death,House_Lannister,Person,House,Death
Brynden_Tully,Death,House_Frey,Person,House,Death
Brynden_Tully,Origin,Riverrun,Person,Location,AssociatedLocation
Brynden_Tully,Allegiance,House_Tully,Person,House,Allegiance
Brynden_Tully,Siblings,Hoster_Tully,Person,Person,Siblings
Aegor_Rivers,Season(s),Season_1,Person,Season,SeenOrMentioned
Aegor_Rivers,Mentioned in,A_Golden_Crown,Person,Episode,SeenOrMentioned
Aegor_Rivers,Origin,King%27s_Landing,Person,Location,AssociatedLocation
Aegor_Rivers,Origin,Stone_Hedge,Person,Location,AssociatedLocation
Aegor_Rivers,Allegiance,House_Targaryen,Person,House,Allegiance
Aegor_Rivers,Allegiance,House_Blackfyre,Person,House,Allegiance
Aegor_Rivers,Allegiance,Golden_Company,Person,Organization,Allegiance
Aegor_Rivers,Father,Aegon_IV_Targaryen,Person,Person,Father
Aegor_Rivers,Siblings,Daeron_II_Targaryen,Person,Person,Siblings
Aegor_Rivers,Siblings,Daenerys_Targaryen_(daughter_of_Aegon_IV),Person,Person,Siblings
Aegor_Rivers,Siblings,Brynden_Rivers,Person,Person,Siblings
Aegor_Rivers,Siblings,Shiera_Seastar,Person,Person,Siblings
House_Durrandon,Seat,Storm%27s_End,House,Location,AssociatedLocation
House_Durrandon,Region,The_Stormlands,House,Location,AssociatedLocation
House_Durrandon,Religion,Old_Gods_of_the_Forest,House,Organization,Religion
House_Durrandon,Religion,Andal_Invasion,House,Event,Religion
House_Durrandon,Religion,Faith_of_the_Seven,House,Organization,Religion
House_Durrandon,Religion,Andal_Invasion,House,Event,Religion
House_Durrandon,Founder,Durran,House,Person,Founder
House_Towers,Seat,Harrenhal,House,Location,AssociatedLocation
House_Towers,Allegiance,House_Tully,House,House,Allegiance
"The_Children_of_the_Forest,_the_First_Men,_and_the_Andals",Season(s),Season_1,HistoriesNLore,Season,SeenOrMentioned
"The_Children_of_the_Forest,_the_First_Men,_and_the_Andals",Narrated by,Bran_Stark,HistoriesNLore,Person,Narratedby
Harry_Strickland,Season(s),Season_8,Person,Season,SeenOrMentioned
Harry_Strickland,Allegiance,Golden_Company,Person,Organization,Allegiance
Barrowton,Location,The_North,Location,Location,Location
Barrowton,Rulers,House_Dustin,Location,House,Rulers
Barrowton,Religion,Old_Gods_of_the_Forest,Location,Organization,Religion
House_Dustin,Seat,Barrowton,House,Location,AssociatedLocation
House_Dustin,Lord,Barbrey_Dustin,House,Person,Lord
House_Dustin,Allegiance,House_Stark,House,House,Allegiance
Last_Hearth,Location,The_North,Location,Location,Location
Last_Hearth,Location,Seven_Kingdoms,Location,Location,Location
Last_Hearth,Rulers,House_Umber,Location,House,Rulers
Last_Hearth,Religion,Old_Gods_of_the_Forest,Location,Organization,Religion
House_Frost,Region,The_North,House,Location,AssociatedLocation
House_Frost,Religion,Old_Gods_of_the_Forest,House,Organization,Religion
House_Amber,Region,The_North,House,Location,AssociatedLocation
House_Amber,Religion,Old_Gods_of_the_Forest,House,Organization,Religion
House_Towers_(North),Region,The_North,House,Location,AssociatedLocation
House_Towers_(North),Religion,Old_Gods_of_the_Forest,House,Organization,Religion
Scorpion,Maker,Qyburn,Weapon,Person,Maker
Scorpion,Owner,Iron_Throne,Weapon,Organization,Owner
Scorpion,Owner,House_Lannister,Weapon,House,Owner
Scorpion,Owner,House_Martell,Weapon,House,Owner
Widow%27s_Wail,Maker,Volantis,Weapon,Location,Maker
Widow%27s_Wail,Maker,Valyrian_sword_smith,Weapon,Person,Maker
Widow%27s_Wail,Maker,Ice,Weapon,Weapon,Maker
Widow%27s_Wail,Owner,Jaime_Lannister,Weapon,Person,Owner
Widow%27s_Wail,Owner,Tommen_Baratheon,Weapon,Person,Owner
Widow%27s_Wail,Owner,Joffrey_Baratheon,Weapon,Person,Owner
Siege_of_Meereen,Conflict,Liberation_of_Slaver%27s_Bay,Event,Event,Conflict
Siege_of_Meereen,Place,Meereen,Event,Location,Place
Siege_of_Meereen,Place,Slaver%27s_Bay,Event,Location,Place
Siege_of_Meereen,Outcome,Great_Masters,Event,Organization,Outcome
Gold_Cloak_on_the_Kingsroad,Season(s),Season_2,Person,Season,SeenOrMentioned
Gold_Cloak_on_the_Kingsroad,First seen,The_Night_Lands,Person,Episode,SeenOrMentioned
Gold_Cloak_on_the_Kingsroad,Allegiance,King%27s_Landing,Person,Location,Allegiance
Gold_Cloak_on_the_Kingsroad,Allegiance,City_Watch_of_King%27s_Landing,Person,Organization,Allegiance
Capture_of_Riverrun,Conflict,War_of_the_Five_Kings,Event,Event,Conflict
Capture_of_Riverrun,Place,Riverrun,Event,Location,Place
Capture_of_Riverrun,Place,The_Riverlands,Event,Location,Place
Capture_of_Riverrun,Outcome,House_Tully,Event,House,Outcome
Capture_of_Riverrun,Outcome,Brynden_Tully,Event,Person,Outcome
Capture_of_Riverrun,Outcome,Riverrun,Event,Location,Outcome
Capture_of_Riverrun,Outcome,House_Frey,Event,House,Outcome
Stark_guard_(The_Old_Gods_and_the_New),Season(s),Season_2,Person,Season,SeenOrMentioned
Stark_guard_(The_Old_Gods_and_the_New),First seen,The_Old_Gods_and_the_New,Person,Episode,SeenOrMentioned
Stark_guard_(The_Old_Gods_and_the_New),Last seen,A_Man_Without_Honor,Person,Episode,SeenOrMentioned
Stark_guard_(The_Old_Gods_and_the_New),Allegiance,House_Stark,Person,House,Allegiance
Stark_guard_(The_Old_Gods_and_the_New),Culture,Northmen,Person,PersonType,Culture
House_Greenwood,Region,The_North,House,Location,AssociatedLocation
House_Greenwood,Religion,Old_Gods_of_the_Forest,House,Organization,Religion
Warg_King,Culture,First_Men,Person,PersonType,Culture
Warg_King,Religion,Old_Gods_of_the_Forest,Person,Organization,Religion
Karhold,Location,The_North,Location,Location,Location
Karhold,Rulers,House_Karstark,Location,House,Rulers
Karhold,Religion,Old_Gods_of_the_Forest,Location,Organization,Religion
Karhold,Founder,Karlon_Stark,Location,Person,Founder
Thousand_Years_War,Place,The_North,Event,Location,Place
Thousand_Years_War,Outcome,Unification_of_the_North,Event,Event,Outcome
First_King,Mentioned in,The_Death_of_Kings,Person,HistoriesNLore,SeenOrMentioned
First_King,Mentioned in,Winterfell_(Histories_%26_Lore),Person,HistoriesNLore,SeenOrMentioned
First_King,Death,Children_of_the_Forest,Person,PersonType,Death
First_King,Allegiance,First_Men,Person,PersonType,Allegiance
First_King,Culture,First_Men,Person,PersonType,Culture
Malakho,Season(s),Season_2,Person,Season,SeenOrMentioned
Malakho,First seen,The_North_Remembers,Person,Episode,SeenOrMentioned
Malakho,Last seen,Valar_Morghulis,Person,Episode,SeenOrMentioned
Malakho,Origin,Dothraki_Sea,Person,Location,AssociatedLocation
Malakho,Allegiance,House_Targaryen,Person,House,Allegiance
Malakho,Culture,Dothraki,Person,PersonType,Culture
Malakho,Religion,Great_Stallion,Person,Organization,Religion
King%27s_Landing_rioter_2,Season(s),Season_2,Person,Season,SeenOrMentioned
King%27s_Landing_rioter_2,Appeared in,The_Old_Gods_and_the_New,Person,Episode,SeenOrMentioned
King%27s_Landing_rioter_3,Season(s),Season_2,Person,Season,SeenOrMentioned
King%27s_Landing_rioter_3,Appeared in,The_Old_Gods_and_the_New,Person,Episode,SeenOrMentioned
Lannister_captain,Season(s),Season_2,Person,Season,SeenOrMentioned
Lannister_captain,Appeared in,The_Old_Gods_and_the_New,Person,Episode,SeenOrMentioned
Lannister_captain,Allegiance,House_Lannister,Person,House,Allegiance
King%27s_Landing_rioter_1,Season(s),Season_2,Person,Season,SeenOrMentioned
King%27s_Landing_rioter_1,First seen,The_Old_Gods_and_the_New,Person,Episode,SeenOrMentioned
King%27s_Landing_rioter_1,Last seen,A_Man_Without_Honor,Person,Episode,SeenOrMentioned
King%27s_Landing_rioter_1,Death,King%27s_Landing,Person,Location,Death
King%27s_Landing_rioter_1,Death,Sandor_Clegane,Person,Person,Death
King%27s_Landing_rioter_1,Death shown in episode,The_Old_Gods_and_the_New,Person,Episode,SeenOrMentioned
House_Bolton_(Histories_%26_Lore),Season(s),Season_3,HistoriesNLore,Season,SeenOrMentioned
House_Bolton_(Histories_%26_Lore),Narrated by,Roose_Bolton,HistoriesNLore,Person,Narratedby
Gold_Cloak_2_(The_Wolf_and_the_Lion),Season(s),Season_1,Person,Season,SeenOrMentioned
Gold_Cloak_2_(The_Wolf_and_the_Lion),Appeared in,The_Wolf_and_the_Lion,Person,Episode,SeenOrMentioned
Gold_Cloak_2_(The_Wolf_and_the_Lion),Allegiance,City_Watch_of_King%27s_Landing,Person,Organization,Allegiance
Gold_Cloak_1_(The_Wolf_and_the_Lion),Season(s),Season_1,Person,Season,SeenOrMentioned
Gold_Cloak_1_(The_Wolf_and_the_Lion),Appeared in,The_Wolf_and_the_Lion,Person,Episode,SeenOrMentioned
Gold_Cloak_1_(The_Wolf_and_the_Lion),Allegiance,City_Watch_of_King%27s_Landing,Person,Organization,Allegiance
Gold_Cloak_2_(Lord_Snow),Season(s),Season_1,Person,Season,SeenOrMentioned
Gold_Cloak_2_(Lord_Snow),Appeared in,Lord_Snow,Person,Episode,SeenOrMentioned
Gold_Cloak_2_(Lord_Snow),Allegiance,City_Watch_of_King%27s_Landing,Person,Organization,Allegiance
Gold_Cloak_1_(Lord_Snow),Season(s),Season_1,Person,Season,SeenOrMentioned
Gold_Cloak_1_(Lord_Snow),Appeared in,Lord_Snow,Person,Episode,SeenOrMentioned
Gold_Cloak_1_(Lord_Snow),Allegiance,City_Watch_of_King%27s_Landing,Person,Organization,Allegiance
Kingswood,Location,The_Crownlands,Location,Location,Location
Kingswood,Location,The_Stormlands,Location,Location,Location
Kingswood,Location,The_Reach,Location,Location,Location
Shae,Season(s),Season_1,Person,Season,SeenOrMentioned
Shae,Season(s),Season_2,Person,Season,SeenOrMentioned
Shae,Season(s),Season_3,Person,Season,SeenOrMentioned
Shae,Season(s),Season_4,Person,Season,SeenOrMentioned
Shae,First seen,Baelor,Person,Episode,SeenOrMentioned
Shae,Last seen,The_Children,Person,Episode,SeenOrMentioned
Shae,Death,King%27s_Landing,Person,Location,Death
Shae,Death,Assassination_at_the_Tower_of_the_Hand,Person,Event,Death
Shae,Death,Tyrion_Lannister,Person,Person,Death
Shae,Death shown in episode,The_Children,Person,Episode,SeenOrMentioned
Shae,Origin,Lorath,Person,Location,AssociatedLocation
Shae,Allegiance,Tyrion_Lannister,Person,Person,Allegiance
Shae,Culture,Lorath,Person,Location,Culture
Shae,Lovers,Tywin_Lannister,Person,Person,Lovers
Shae,Lovers,Tyrion_Lannister,Person,Person,Lovers
Sow%27s_Horn,Religion,Faith_of_the_Seven,Location,Organization,Religion
Sharp_Point,Religion,Faith_of_the_Seven,Location,Organization,Religion
Stonedance,Religion,Faith_of_the_Seven,Location,Organization,Religion
Driftmark,Rulers,House_Velaryon,Location,House,Rulers
Jon_Stark,Mentioned in,House_Bolton_(Histories_%26_Lore),Person,HistoriesNLore,SeenOrMentioned
Jon_Stark,Origin,Winterfell,Person,Location,AssociatedLocation
Jon_Stark,Allegiance,House_Stark,Person,House,Allegiance
Jon_Stark,Successor,Rickard_Stark_(King),Person,Person,Successor
Jon_Stark,Culture,Northmen,Person,PersonType,Culture
Jon_Stark,Religion,Old_Gods_of_the_Forest,Person,Organization,Religion
